,i1,i2,i3,i4,i5,i6,i7,i8,i9,o1,o2,o3,o4,o5,explanation for output
24,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
25,0,0,0,0,1,1,0,0,1,1,0,1,0,1,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
26,0,0,0,0,1,1,0,1,0,1,0,1,0,1,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
27,0,0,0,0,1,1,0,1,1,1,0,1,1,0,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
28,0,0,0,0,1,1,1,0,0,1,0,1,0,1,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
29,0,0,0,0,1,1,1,0,1,1,0,1,1,0,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
30,0,0,0,0,1,1,1,1,0,1,0,1,1,0,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
31,0,0,0,0,1,1,1,1,1,1,0,1,1,1,"{'o1': ['i4', 'i1', 'i2', 'i3']}"
32,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i3', 'i9', 'i5']}"
33,0,0,0,1,0,0,0,0,1,1,0,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i3', 'i5']}"
34,0,0,0,1,0,0,0,1,0,1,0,1,0,1,"{'o1': ['i1', 'i6', 'i2', 'i7', 'i3', 'i9', 'i5']}"
35,0,0,0,1,0,0,0,1,1,1,0,1,1,0,"{'o1': ['i1', 'i6', 'i2', 'i3', 'i5']}"
36,0,0,0,1,0,0,1,0,0,1,0,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i3', 'i9', 'i5']}"
37,0,0,0,1,0,0,1,0,1,1,0,1,1,0,"{'o1': ['i1', 'i6', 'i2', 'i3', 'i5']}"
38,0,0,0,1,0,0,1,1,0,1,0,1,1,0,"{'o1': ['i1', 'i6', 'i2', 'i3', 'i5']}"
39,0,0,0,1,0,0,1,1,1,1,0,1,1,1,"{'o1': ['i1', 'i6', 'i2', 'i3', 'i5']}"
40,0,0,0,1,0,1,0,0,0,1,0,1,1,0,"{'o1': ['i8', 'i1', 'i2', 'i7', 'i3', 'i9', 'i5']}"
41,0,0,0,1,0,1,0,0,1,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i2', 'i7', 'i3', 'i5']}"
42,0,0,0,1,0,1,0,1,0,1,0,1,1,1,"{'o1': ['i1', 'i2', 'i7', 'i3', 'i9', 'i5']}"
43,0,0,0,1,0,1,0,1,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
44,0,0,0,1,0,1,1,0,0,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i2', 'i3', 'i9', 'i5']}"
45,0,0,0,1,0,1,1,0,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
46,0,0,0,1,0,1,1,1,0,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
47,0,0,0,1,0,1,1,1,1,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
48,0,0,0,1,1,0,0,0,0,1,0,1,1,0,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
49,0,0,0,1,1,0,0,0,1,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i3']}"
50,0,0,0,1,1,0,0,1,0,1,0,1,1,1,"{'o1': ['i1', 'i6', 'i2', 'i7', 'i3', 'i9']}"
51,0,0,0,1,1,0,0,1,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
52,0,0,0,1,1,0,1,0,0,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i3', 'i9']}"
53,0,0,0,1,1,0,1,0,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
54,0,0,0,1,1,0,1,1,0,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
55,0,0,0,1,1,0,1,1,1,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
56,0,0,0,1,1,1,0,0,0,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
57,0,0,0,1,1,1,0,0,1,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
58,0,0,0,1,1,1,0,1,0,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
59,0,0,0,1,1,1,0,1,1,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
60,0,0,0,1,1,1,1,0,0,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
61,0,0,0,1,1,1,1,0,1,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
62,0,0,0,1,1,1,1,1,0,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
63,0,0,0,1,1,1,1,1,1,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
64,0,0,1,0,0,0,0,0,0,1,0,1,0,0,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i9', 'i5', 'i4']}"
65,0,0,1,0,0,0,0,0,1,1,0,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i5', 'i4']}"
66,0,0,1,0,0,0,0,1,0,1,0,1,0,1,"{'o1': ['i1', 'i6', 'i2', 'i7', 'i9', 'i5', 'i4']}"
67,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"{'o1': ['i1', 'i6', 'i2', 'i5', 'i4']}"
68,0,0,1,0,0,0,1,0,0,1,0,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i9', 'i5', 'i4']}"
69,0,0,1,0,0,0,1,0,1,1,0,1,1,0,"{'o1': ['i1', 'i6', 'i2', 'i5', 'i4']}"
70,0,0,1,0,0,0,1,1,0,1,0,1,1,0,"{'o1': ['i1', 'i6', 'i2', 'i5', 'i4']}"
71,0,0,1,0,0,0,1,1,1,1,0,1,1,1,"{'o1': ['i1', 'i6', 'i2', 'i5', 'i4']}"
72,0,0,1,0,0,1,0,0,0,1,0,1,1,0,"{'o1': ['i8', 'i1', 'i2', 'i7', 'i9', 'i5', 'i4']}"
73,0,0,1,0,0,1,0,0,1,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i2', 'i7', 'i5', 'i4']}"
74,0,0,1,0,0,1,0,1,0,1,0,1,1,1,"{'o1': ['i1', 'i2', 'i7', 'i9', 'i5', 'i4']}"
75,0,0,1,0,0,1,0,1,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
76,0,0,1,0,0,1,1,0,0,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i2', 'i9', 'i5', 'i4']}"
77,0,0,1,0,0,1,1,0,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
78,0,0,1,0,0,1,1,1,0,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
79,0,0,1,0,0,1,1,1,1,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
80,0,0,1,0,1,0,0,0,0,1,0,1,1,0,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i9', 'i4']}"
81,0,0,1,0,1,0,0,0,1,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i7', 'i4']}"
82,0,0,1,0,1,0,0,1,0,1,0,1,1,1,"{'o1': ['i1', 'i6', 'i2', 'i7', 'i9', 'i4']}"
83,0,0,1,0,1,0,0,1,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
84,0,0,1,0,1,0,1,0,0,1,0,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i2', 'i9', 'i4']}"
85,0,0,1,0,1,0,1,0,1,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
86,0,0,1,0,1,0,1,1,0,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
87,0,0,1,0,1,0,1,1,1,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
88,0,0,1,0,1,1,0,0,0,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
89,0,0,1,0,1,1,0,0,1,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
90,0,0,1,0,1,1,0,1,0,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
91,0,0,1,0,1,1,0,1,1,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
92,0,0,1,0,1,1,1,0,0,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
93,0,0,1,0,1,1,1,0,1,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
94,0,0,1,0,1,1,1,1,0,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
95,0,0,1,0,1,1,1,1,1,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
96,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"{'o1': ['i1', 'i2']}"
97,0,0,1,1,0,0,0,0,1,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
98,0,0,1,1,0,0,0,1,0,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
99,0,0,1,1,0,0,0,1,1,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
100,0,0,1,1,0,0,1,0,0,1,1,0,0,1,"{'o1': ['i1', 'i2']}"
101,0,0,1,1,0,0,1,0,1,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
102,0,0,1,1,0,0,1,1,0,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
103,0,0,1,1,0,0,1,1,1,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
104,0,0,1,1,0,1,0,0,0,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
105,0,0,1,1,0,1,0,0,1,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
106,0,0,1,1,0,1,0,1,0,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
107,0,0,1,1,0,1,0,1,1,1,1,1,0,0,"{'o1': ['i1', 'i2']}"
108,0,0,1,1,0,1,1,0,0,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
109,0,0,1,1,0,1,1,0,1,1,1,1,0,0,"{'o1': ['i1', 'i2']}"
110,0,0,1,1,0,1,1,1,0,1,1,1,0,0,"{'o1': ['i1', 'i2']}"
111,0,0,1,1,0,1,1,1,1,1,1,1,0,1,"{'o1': ['i1', 'i2']}"
112,0,0,1,1,1,0,0,0,0,1,1,0,1,0,"{'o1': ['i1', 'i2']}"
113,0,0,1,1,1,0,0,0,1,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
114,0,0,1,1,1,0,0,1,0,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
115,0,0,1,1,1,0,0,1,1,1,1,1,0,0,"{'o1': ['i1', 'i2']}"
116,0,0,1,1,1,0,1,0,0,1,1,0,1,1,"{'o1': ['i1', 'i2']}"
117,0,0,1,1,1,0,1,0,1,1,1,1,0,0,"{'o1': ['i1', 'i2']}"
118,0,0,1,1,1,0,1,1,0,1,1,1,0,0,"{'o1': ['i1', 'i2']}"
119,0,0,1,1,1,0,1,1,1,1,1,1,0,1,"{'o1': ['i1', 'i2']}"
120,0,0,1,1,1,1,0,0,0,1,1,1,0,0,"{'o1': ['i1', 'i2']}"
121,0,0,1,1,1,1,0,0,1,1,1,1,0,1,"{'o1': ['i1', 'i2']}"
122,0,0,1,1,1,1,0,1,0,1,1,1,0,1,"{'o1': ['i1', 'i2']}"
123,0,0,1,1,1,1,0,1,1,1,1,1,1,0,"{'o1': ['i1', 'i2']}"
124,0,0,1,1,1,1,1,0,0,1,1,1,0,1,"{'o1': ['i1', 'i2']}"
125,0,0,1,1,1,1,1,0,1,1,1,1,1,0,"{'o1': ['i1', 'i2']}"
126,0,0,1,1,1,1,1,1,0,1,1,1,1,0,"{'o1': ['i1', 'i2']}"
127,0,0,1,1,1,1,1,1,1,1,1,1,1,1,"{'o1': ['i1', 'i2']}"
128,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3', 'i9', 'i5', 'i4']}"
129,0,1,0,0,0,0,0,0,1,1,1,0,0,1,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3', 'i5', 'i4']}"
130,0,1,0,0,0,0,0,1,0,1,1,0,0,1,"{'o1': ['i1', 'i6', 'i7', 'i3', 'i9', 'i5', 'i4']}"
131,0,1,0,0,0,0,0,1,1,1,1,0,1,0,"{'o1': ['i1', 'i6', 'i3', 'i5', 'i4']}"
132,0,1,0,0,0,0,1,0,0,1,1,0,0,1,"{'o1': ['i8', 'i1', 'i6', 'i3', 'i9', 'i5', 'i4']}"
133,0,1,0,0,0,0,1,0,1,1,1,0,1,0,"{'o1': ['i1', 'i6', 'i3', 'i5', 'i4']}"
134,0,1,0,0,0,0,1,1,0,1,1,0,1,0,"{'o1': ['i1', 'i6', 'i3', 'i5', 'i4']}"
135,0,1,0,0,0,0,1,1,1,1,1,0,1,1,"{'o1': ['i1', 'i6', 'i3', 'i5', 'i4']}"
136,0,1,0,0,0,1,0,0,0,1,1,0,1,0,"{'o1': ['i8', 'i1', 'i7', 'i3', 'i9', 'i5', 'i4']}"
137,0,1,0,0,0,1,0,0,1,1,1,0,1,1,"{'o1': ['i8', 'i1', 'i7', 'i3', 'i5', 'i4']}"
138,0,1,0,0,0,1,0,1,0,1,1,0,1,1,"{'o1': ['i1', 'i7', 'i3', 'i9', 'i5', 'i4']}"
139,0,1,0,0,0,1,0,1,1,1,1,1,0,0,"{'o1': ['i4', 'i1', 'i3']}"
140,0,1,0,0,0,1,1,0,0,1,1,0,1,1,"{'o1': ['i8', 'i1', 'i3', 'i9', 'i5', 'i4']}"
141,0,1,0,0,0,1,1,0,1,1,1,1,0,0,"{'o1': ['i4', 'i1', 'i3']}"
142,0,1,0,0,0,1,1,1,0,1,1,1,0,0,"{'o1': ['i4', 'i1', 'i3']}"
143,0,1,0,0,0,1,1,1,1,1,1,1,0,1,"{'o1': ['i4', 'i1', 'i3']}"
144,0,1,0,0,1,0,0,0,0,1,1,0,1,0,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3', 'i9', 'i4']}"
145,0,1,0,0,1,0,0,0,1,1,1,0,1,1,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3', 'i4']}"
146,0,1,0,0,1,0,0,1,0,1,1,0,1,1,"{'o1': ['i1', 'i6', 'i7', 'i3', 'i9', 'i4']}"
147,0,1,0,0,1,0,0,1,1,1,1,1,0,0,"{'o1': ['i4', 'i1', 'i3']}"
148,0,1,0,0,1,0,1,0,0,1,1,0,1,1,"{'o1': ['i8', 'i1', 'i6', 'i3', 'i9', 'i4']}"
149,0,1,0,0,1,0,1,0,1,1,1,1,0,0,"{'o1': ['i4', 'i1', 'i3']}"
150,0,1,0,0,1,0,1,1,0,1,1,1,0,0,"{'o1': ['i4', 'i1', 'i3']}"
151,0,1,0,0,1,0,1,1,1,1,1,1,0,1,"{'o1': ['i4', 'i1', 'i3']}"
152,0,1,0,0,1,1,0,0,0,1,1,1,0,0,"{'o1': ['i4', 'i1', 'i3']}"
153,0,1,0,0,1,1,0,0,1,1,1,1,0,1,"{'o1': ['i4', 'i1', 'i3']}"
154,0,1,0,0,1,1,0,1,0,1,1,1,0,1,"{'o1': ['i4', 'i1', 'i3']}"
155,0,1,0,0,1,1,0,1,1,1,1,1,1,0,"{'o1': ['i4', 'i1', 'i3']}"
156,0,1,0,0,1,1,1,0,0,1,1,1,0,1,"{'o1': ['i4', 'i1', 'i3']}"
157,0,1,0,0,1,1,1,0,1,1,1,1,1,0,"{'o1': ['i4', 'i1', 'i3']}"
158,0,1,0,0,1,1,1,1,0,1,1,1,1,0,"{'o1': ['i4', 'i1', 'i3']}"
159,0,1,0,0,1,1,1,1,1,1,1,1,1,1,"{'o1': ['i4', 'i1', 'i3']}"
160,0,1,0,1,0,0,0,0,0,1,1,1,0,0,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3', 'i9', 'i5']}"
161,0,1,0,1,0,0,0,0,1,1,1,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3', 'i5']}"
162,0,1,0,1,0,0,0,1,0,1,1,1,0,1,"{'o1': ['i1', 'i6', 'i7', 'i3', 'i9', 'i5']}"
163,0,1,0,1,0,0,0,1,1,1,1,1,1,0,"{'o1': ['i6', 'i1', 'i3', 'i5']}"
164,0,1,0,1,0,0,1,0,0,1,1,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i3', 'i9', 'i5']}"
165,0,1,0,1,0,0,1,0,1,1,1,1,1,0,"{'o1': ['i6', 'i1', 'i3', 'i5']}"
166,0,1,0,1,0,0,1,1,0,1,1,1,1,0,"{'o1': ['i6', 'i1', 'i3', 'i5']}"
167,0,1,0,1,0,0,1,1,1,1,1,1,1,1,"{'o1': ['i6', 'i1', 'i3', 'i5']}"
168,0,1,0,1,0,1,0,0,0,1,1,1,1,0,"{'o1': ['i8', 'i1', 'i7', 'i3', 'i9', 'i5']}"
169,0,1,0,1,0,1,0,0,1,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i7', 'i3', 'i5']}"
170,0,1,0,1,0,1,0,1,0,1,1,1,1,1,"{'o1': ['i1', 'i7', 'i3', 'i9', 'i5']}"
171,0,1,0,1,0,1,0,1,1,0,0,0,0,0,"{'o1': ['i8', 'i6', 'i2', 'i9', 'i4']}"
172,0,1,0,1,0,1,1,0,0,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i3', 'i9', 'i5']}"
173,0,1,0,1,0,1,1,0,1,0,0,0,0,0,"{'o1': ['i6', 'i2', 'i7', 'i9', 'i4']}"
174,0,1,0,1,0,1,1,1,0,0,0,0,0,0,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i4']}"
175,0,1,0,1,0,1,1,1,1,0,0,0,0,1,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i9', 'i4']}"
176,0,1,0,1,1,0,0,0,0,1,1,1,1,0,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3', 'i9']}"
177,0,1,0,1,1,0,0,0,1,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i3']}"
178,0,1,0,1,1,0,0,1,0,1,1,1,1,1,"{'o1': ['i1', 'i6', 'i7', 'i3', 'i9']}"
179,0,1,0,1,1,0,0,1,1,0,0,0,0,0,"{'o1': ['i8', 'i2', 'i9', 'i5', 'i4']}"
180,0,1,0,1,1,0,1,0,0,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i3', 'i9']}"
181,0,1,0,1,1,0,1,0,1,0,0,0,0,0,"{'o1': ['i2', 'i7', 'i9', 'i5', 'i4']}"
182,0,1,0,1,1,0,1,1,0,0,0,0,0,0,"{'o1': ['i8', 'i2', 'i7', 'i5', 'i4']}"
183,0,1,0,1,1,0,1,1,1,0,0,0,0,1,"{'o1': ['i8', 'i2', 'i7', 'i9', 'i5', 'i4']}"
184,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"{'o1': ['i6', 'i4', 'i2', 'i5']}"
185,0,1,0,1,1,1,0,0,1,0,0,0,0,1,"{'o1': ['i6', 'i2', 'i9', 'i5', 'i4']}"
186,0,1,0,1,1,1,0,1,0,0,0,0,0,1,"{'o1': ['i8', 'i6', 'i2', 'i5', 'i4']}"
187,0,1,0,1,1,1,0,1,1,0,0,0,1,0,"{'o1': ['i8', 'i6', 'i2', 'i9', 'i5', 'i4']}"
188,0,1,0,1,1,1,1,0,0,0,0,0,0,1,"{'o1': ['i6', 'i2', 'i7', 'i5', 'i4']}"
189,0,1,0,1,1,1,1,0,1,0,0,0,1,0,"{'o1': ['i6', 'i2', 'i7', 'i9', 'i5', 'i4']}"
190,0,1,0,1,1,1,1,1,0,0,0,0,1,0,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i5', 'i4']}"
191,0,1,0,1,1,1,1,1,1,0,0,0,1,1,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i9', 'i5', 'i4']}"
192,0,1,1,0,0,0,0,0,0,1,1,1,0,0,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i9', 'i5', 'i4']}"
193,0,1,1,0,0,0,0,0,1,1,1,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i5', 'i4']}"
194,0,1,1,0,0,0,0,1,0,1,1,1,0,1,"{'o1': ['i1', 'i6', 'i7', 'i9', 'i5', 'i4']}"
195,0,1,1,0,0,0,0,1,1,1,1,1,1,0,"{'o1': ['i4', 'i1', 'i6', 'i5']}"
196,0,1,1,0,0,0,1,0,0,1,1,1,0,1,"{'o1': ['i8', 'i1', 'i6', 'i9', 'i5', 'i4']}"
197,0,1,1,0,0,0,1,0,1,1,1,1,1,0,"{'o1': ['i4', 'i1', 'i6', 'i5']}"
198,0,1,1,0,0,0,1,1,0,1,1,1,1,0,"{'o1': ['i4', 'i1', 'i6', 'i5']}"
199,0,1,1,0,0,0,1,1,1,1,1,1,1,1,"{'o1': ['i4', 'i1', 'i6', 'i5']}"
200,0,1,1,0,0,1,0,0,0,1,1,1,1,0,"{'o1': ['i8', 'i1', 'i7', 'i9', 'i5', 'i4']}"
201,0,1,1,0,0,1,0,0,1,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i7', 'i5', 'i4']}"
202,0,1,1,0,0,1,0,1,0,1,1,1,1,1,"{'o1': ['i1', 'i7', 'i9', 'i5', 'i4']}"
203,0,1,1,0,0,1,0,1,1,0,0,0,0,0,"{'o1': ['i8', 'i6', 'i2', 'i3', 'i9']}"
204,0,1,1,0,0,1,1,0,0,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i9', 'i5', 'i4']}"
205,0,1,1,0,0,1,1,0,1,0,0,0,0,0,"{'o1': ['i6', 'i2', 'i7', 'i3', 'i9']}"
206,0,1,1,0,0,1,1,1,0,0,0,0,0,0,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i3']}"
207,0,1,1,0,0,1,1,1,1,0,0,0,0,1,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i3', 'i9']}"
208,0,1,1,0,1,0,0,0,0,1,1,1,1,0,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i9', 'i4']}"
209,0,1,1,0,1,0,0,0,1,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i7', 'i4']}"
210,0,1,1,0,1,0,0,1,0,1,1,1,1,1,"{'o1': ['i1', 'i6', 'i7', 'i9', 'i4']}"
211,0,1,1,0,1,0,0,1,1,0,0,0,0,0,"{'o1': ['i8', 'i2', 'i3', 'i9', 'i5']}"
212,0,1,1,0,1,0,1,0,0,1,1,1,1,1,"{'o1': ['i8', 'i1', 'i6', 'i9', 'i4']}"
213,0,1,1,0,1,0,1,0,1,0,0,0,0,0,"{'o1': ['i2', 'i7', 'i3', 'i9', 'i5']}"
214,0,1,1,0,1,0,1,1,0,0,0,0,0,0,"{'o1': ['i8', 'i2', 'i7', 'i3', 'i5']}"
215,0,1,1,0,1,0,1,1,1,0,0,0,0,1,"{'o1': ['i8', 'i2', 'i7', 'i3', 'i9', 'i5']}"
216,0,1,1,0,1,1,0,0,0,0,0,0,0,0,"{'o1': ['i6', 'i3', 'i2', 'i5']}"
217,0,1,1,0,1,1,0,0,1,0,0,0,0,1,"{'o1': ['i6', 'i2', 'i3', 'i9', 'i5']}"
218,0,1,1,0,1,1,0,1,0,0,0,0,0,1,"{'o1': ['i8', 'i6', 'i2', 'i3', 'i5']}"
219,0,1,1,0,1,1,0,1,1,0,0,0,1,0,"{'o1': ['i8', 'i6', 'i2', 'i3', 'i9', 'i5']}"
220,0,1,1,0,1,1,1,0,0,0,0,0,0,1,"{'o1': ['i6', 'i2', 'i7', 'i3', 'i5']}"
221,0,1,1,0,1,1,1,0,1,0,0,0,1,0,"{'o1': ['i6', 'i2', 'i7', 'i3', 'i9', 'i5']}"
222,0,1,1,0,1,1,1,1,0,0,0,0,1,0,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i3', 'i5']}"
223,0,1,1,0,1,1,1,1,1,0,0,0,1,1,"{'o1': ['i8', 'i6', 'i2', 'i7', 'i3', 'i9', 'i5']}"
224,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"{'o1': ['i4', 'i3', 'i2']}"
225,0,1,1,1,0,0,0,0,1,0,0,0,0,1,"{'o1': ['i9', 'i4', 'i3', 'i2']}"
226,0,1,1,1,0,0,0,1,0,0,0,0,0,1,"{'o1': ['i8', 'i4', 'i3', 'i2']}"
